tau(s);Signal(a.u.)
2e-05;-381.01074843238615
2.8821841099875e-05;-381.90927701879707
4.15349262193222e-05;-382.56560842284324
5.98556521794168e-05;-359.28923242392534
8.62575048022269e-05;-382.7854914365901
0.000124305004854074;-350.4967395650829
0.000179134954891166;-348.0575310356217
0.000258149960265323;-331.5288200716931
0.00037201785673531;-292.4207013713029
0.000536111977657058;-252.36428916729557
0.000772586711588573;-221.21851561737935
0.00111336857186404;-147.62143897667124
0.00160446660319301;-47.67997855111206
0.00231218407436425;54.1480700599151
0.0033320700992494;188.07943794364934
0.00480181974671055;315.93319420896773
0.00691986428649667;444.40220821355206
0.00997216144490535;579.6588585412842
0.0143708026293681;644.4384368605463
0.0207096494930656;713.5766610148964
0.0298445113461622;787.4598903919181
0.0430086881861252;812.5386954891716
0.0619794788407286;847.1784132287869
0.0893181345300273;899.6426220932215
0.128715654038085;869.6405543220176
0.185491106387609;870.4406245641328
0.267309759687184;870.7405618112673
0.385217970907489;875.9668585423932
0.555134557315596;863.4129394102685
0.799999999999977;878.9424000825368
